feature_name,address,city,state,side,category,group_class,year_dedicated,year_rededicated,latitude,longitude
Robert E Lee Road,NA,Hunt,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.0754076,-99.353435
Robert E Lee Street,NA,San Antonio,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,29.3701817,-98.5017508
Robert E. Lee Elementary School,2911 Delmar Ave,Dallas,TX,South,School,School,NA,NA,32.8241615,-96.766861
Robert E. Lee Elementary School,300 South Monroe St,Eagle Pass,TX,South,School,School,NA,NA,28.7039253,-100.5004305
Robert E. Lee Elementary School,401 East Grand Prairie Rd,Grand Prairie,TX,South,School,School,1948,NA,32.7405167,-96.9986267
Robert E. Lee Elementary School,1315 Calloway Street,Marshall,TX,South,School,School,NA,NA,32.5562172,-94.3646774
Robert E. Lee High School,411 Ese Loop 323,Tyler,TX,South,School,School,1958,NA,32.357433,-95.342094
Robert E. Lee Intermediate School,2100 North Grand Ave,Gainesville,TX,South,School,School,NA,NA,33.6496315,-97.1328812
Robert E. Lee Park,3333 Turtle Creek Blvd,Dallas,TX,South,Park,Park,NA,NA,32.8080614,-96.8054724
Robert E. Lee Statue,University of Texas at Austin,Austin,TX,South,Monument,Monument,1932,NA,30.2849185,-97.7340567
Robert Lee Avenue,NA,Roma,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,26.4074846,-98.9893219
Robert Lee Elementary School,1323 Hamilton,Robert Lee,TX,South,School,School,NA,NA,31.9028726,-100.4850588
Robert Lee High School,1323 Hamilton,Robert Lee,TX,South,School,School,NA,NA,31.9028726,-100.4850588
Robert Lee Highway,NA,Sterling City,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.8465828,-100.976762
Robert Lee Road,NA,Houston,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,29.8093499,-95.3741503
Robert Lee Street,NA,Sweetwater,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.4536199,-100.4191997
Robert Lee Street,NA,Levelland,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.5997458,-102.3257066
Roberts County,NA,Miami,TX,South,County,County,NA,NA,35.73335194,-100.5668194
Scurry County,NA,Snyder,TX,South,County,County,1884,NA,32.7477065,-100.9152159
Site of Confederate Arms Factory,Veterans Memorial Library,Lancaster,TX,South,Monument,Monument,1936,NA,32.592077,-96.75766404
Stonewall County,NA,Aspermont,TX,South,County,County,1888,NA,33.1789265,-100.2540175
Stonewall Drive,NA,Marshall,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,32.5505726,-94.316424
Stonewall Drive,NA,Richmond,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,29.5456022,-95.6938227
Stonewall Elementary School,220 Peach St,Stonewall,TX,South,School,School,NA,NA,30.2367344,-98.6628342
Stonewall Jackson Camp 249,Stonewall Road,Holliday,TX,South,Monument,Monument,1999,NA,33.7854167,-98.6815554
Stonewall Jackson Campground,NA,Holliday,TX,South,Park,Park,NA,NA,33.7867658,-98.6789478
Stonewall Jackson Drive,NA,Conroe,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,30.259036,-95.4446297
Stonewall Jackson Elementary School,5828 East Mockingbird Ln,Dallas,TX,South,School,School,1939,NA,32.8356247,-96.7673416
Stonewall Jackson Road,NA,Hamilton,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.7109943,-98.1238279
Stonewall Road,NA,Holliday,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,33.7872602,-98.6846163
Stonewall Street,NA,Hemphill,TX,South,Road / Street / Highway,Highway / Roadway,NA,NA,31.4038455,-93.7027022
Sutton County,NA,Sonora,TX,South,County,County,1890,NA,30.4989214,-100.5384925
Terrell County,NA,Sanderson,TX,South,County,County,1905,NA,30.1793972,-103.956397
Terry's Texas Rangers Monument,State Capitol,Austin,TX,South,Monument,Monument,1907,NA,30.2744389,-97.7404259
Terry County,NA,Brownfield,TX,South,County,County,1904,NA,33.1740785,-102.3352441
Texas Confederate William R. Scurry Monument,Scurry County Courthouse,Snyder,TX,South,Monument / Courthouse,Monument,1963,NA,32.716576,-100.9180715
Tom Green County,NA,San Angelo,TX,South,County,County,1875,NA,31.3957699,-100.6895905
Upton County,NA,Rankin,TX,South,County,County,1910,NA,31.365693,-102.04652
Walker County Civil War Memorial,Walker County Courthouse,Huntsville,TX,South,Monument / Courthouse,Monument,1956,NA,30.7236512,-95.5513639
Winkler County,NA,Kermit,TX,South,County,County,1910,NA,31.869273,-103.062545
WWI and Confederate Soldier Monument,Hall County Courthouse,Memphis,TX,South,Monument / Courthouse,Monument,1924,NA,34.724918,-100.5372592
Amherst County Confederate Monument,Amherst County Courthouse,Amherst,VA,South,Monument / Courthouse,Monument,1922,NA,37.585186,-79.051031
Appomatox Confederate Statue,Intersection Of Prince Street And Washington Street In Old Town Alexandria,Alexandria,VA,South,Monument,Monument,1889,NA,38.8040318,-77.0467977
Beauregard Drive,NA,Staunton,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,38.1948724,-79.0257403
Beauregard Street,NA,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,38.82824,-77.1365889
Bragg Street,NA,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,38.82824,-77.1365889
Braxton Place,NA,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,38.82824,-77.1365889
Breckinridge Place,NA,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,38.82824,-77.1365889
Brunswick County Confederate Monument,Brunswick County Courthouse,Lawrenceville,VA,South,Monument / Courthouse,Monument,1910,NA,36.7588167,-77.8468333
Calhoun Avenue,NA,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,38.82824,-77.1365889
Carter Avenue,NA,Sandston,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,37.5244175,-77.30881
Chambliss Street,NA,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,38.82824,-77.1365889
Charlotte County Confederate Memorial,Charlotte County Courthouse,Charlotte,VA,South,Monument / Courthouse,Monument,1901,NA,37.0549982,-78.6375113
City of Stuart,NA,Stuart,VA,South,Municipality,Municipality,NA,NA,36.640278,-80.273889
City of Wise,NA,Wise,VA,South,Municipality,Municipality,1924,NA,36.9780556,-82.5769444
"Civil War Memorial, Northumberland County",Northumberland County Courthouse,Heathsville,VA,South,Monument / Courthouse,Monument,1873,NA,37.9175188,-76.4721807
Confederate Avenue,NA,Petersburg,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,37.203815,-77.442971
Confederate Avenue,NA,Richmond,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,37.5813876,-77.4586422
Confederate Avenue,NA,Sandston,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,37.52635,-77.3155484
Confederate Dead Monument,Pittsylvania County Courthouse,Chatham,VA,South,Monument / Courthouse,Monument,1899,1967,36.8266209,-79.3984988
Confederate Medal of Honor Monument,Giles County Courthouse (Inside),Pearisburg,VA,South,Monument / Courthouse,Monument,1995,NA,37.3266636,-80.7352773
Confederate Memorial,West Randolph Road And West Cawson Street,Hopewell,VA,South,Monument,Monument,1949,NA,37.30505,-77.290722
Confederate Memorial,Bedford County Courthouse,Bedford,VA,South,Monument / Courthouse,Monument,1935,NA,37.334341,-79.522626
Confederate Memorial,Clarke County Courthouse Square,Berryville,VA,South,Monument / Courthouse,Monument,1900,NA,39.151839,-77.980516
Confederate Memorial,Albemarle County Courthouse Green. Court Square,Charlottesville,VA,South,Monument / Courthouse,Monument,1909,NA,38.0317155,-78.4796517
Confederate Memorial,Chesterfield Courthouse Grounds,Chesterfield,VA,South,Monument / Courthouse,Monument,1903,NA,37.3763889,-77.5061956
Confederate Memorial,Greensville County Courthouse,Emporia,VA,South,Monument / Courthouse,Monument,1910,NA,36.6867102,-77.5446411
Confederate Memorial,Botetourt County Courthouse,Fincastle,VA,South,Monument / Courthouse,Monument,1904,NA,37.4990667,-79.8802887
Confederate Memorial,Scott County Courthouse,Gate City,VA,South,Monument / Courthouse,Monument,1988,NA,36.6382333,-82.582622
Confederate Memorial,Halifax County Courthouse,Halifax,VA,South,Monument / Courthouse,Monument,1911,NA,36.765921,-78.9311387
Confederate Memorial,Fluvanna County Courthouse,Palmyra,VA,South,Monument / Courthouse,Monument,1901,NA,37.8602511,-78.265195
Confederate Memorial,Tazewell County Courthouse,Tazewell,VA,South,Monument / Courthouse,Monument,1903,NA,37.1156863,-81.5223947
Confederate Memorial,County Of Bath Courthouse Hill,Warm Springs,VA,South,Monument / Courthouse,Monument,1922,NA,38.046146,-79.789453
Confederate Monument,Court Green,Eastville,VA,South,Monument / Courthouse,Monument,1913,NA,37.3533833,-75.948272
Confederate Monument,Memorial Park,Franklin,VA,South,Monument,Monument,1911,NA,36.676519,-76.9271336
Confederate Monument,Barton Street And George Street,Fredericksburg,VA,South,Monument,Monument,2009,NA,38.3007103,-77.4642295
Confederate Monument,Old Courthouse,Hanover,VA,South,Monument,Monument,1914,NA,37.7684313,-77.3803688
Confederate Monument,Church Ave. & Main St.,Lebanon,VA,South,Monument,Monument,1914,NA,36.900948,-82.0824367
Confederate Monument,East Main Street & Reservoir,Luray,VA,South,Monument,Monument,1898,NA,38.6665548,-78.4465369
Confederate Monument,Monument Terrace. 9Th St. And Court St.,Lynchburg,VA,South,Monument,Monument,1900,NA,37.413831,-79.1463077
Confederate Monument,Old Kent County Courthouse,New Kent,VA,South,Monument,Monument,1934,NA,37.5178667,-76.9805054
Confederate Monument,East Main Street And Commercial Place,Norfolk,VA,South,Monument,Monument,1907,NA,36.84571,-76.288634
Confederate Monument,Near Mary St. And Cassatt St.,Parksley,VA,South,Monument,Monument,1899,NA,37.784175,-75.653742
Confederate Monument,Jct. Of High And Court Sts.,Portsmouth,VA,South,Monument,Monument,1876,NA,36.834957,-76.301102
Confederate Monument,Washington County Courthouse,Abingdon,VA,South,Monument / Courthouse,Monument,1907,NA,36.712323,-81.970249
Confederate Monument,Amelia County Courthouse,Amelia,VA,South,Monument / Courthouse,Monument,1905,NA,37.342347,-77.980988
Confederate Monument,Appomattox County Courthouse,Appomattox,VA,South,Monument / Courthouse,Monument,1905,NA,37.355709,-78.829555
Confederate Monument,Bland County Courthouse,Bland,VA,South,Monument / Courthouse,Monument,1911,NA,37.100448,-81.115252
Confederate Monument,Caroline County Courthouse,Bowling Green,VA,South,Monument / Courthouse,Monument,1906,NA,38.050934,-77.347202
Confederate Monument,Craig County Courthouse,New Castle,VA,South,Monument / Courthouse,Monument,1912,NA,37.5037005,-80.1101904
Confederate Monument,Nottoway Courthouse,Nottoway,VA,South,Monument / Courthouse,Monument,1893,NA,37.1283312,-78.0805246
Confederate Monument,Southampton County Courthouse,Courtland,VA,South,Monument / Courthouse,Monument,1905,NA,36.7137916,-77.0695583
Confederate Monument,Dinwiddie County Courthouse,Dinwiddie,VA,South,Monument / Courthouse,Monument,1909,NA,37.0772167,-77.5893887
Confederate Monument,Floyd County Courthouse,Floyd,VA,South,Monument / Courthouse,Monument,1904,NA,36.9113,-80.3222387
Confederate Monument,Warren County Courthouse,Front Royal,VA,South,Monument / Courthouse,Monument,1911,NA,38.9173699,-78.1931083
Confederate Monument,Gloucester County Courthouse,Gloucester,VA,South,Monument / Courthouse,Monument,1889,NA,37.41485,-76.5295167
Confederate Monument,Carroll County Courthouse,Hillsville,VA,South,Monument / Courthouse,Monument,1907,NA,36.7662665,-80.7385883
Confederate Monument,Louisa County Courthouse,Louisa,VA,South,Monument / Courthouse,Monument,1905,NA,38.0246209,-78.0055054
Confederate Monument,Nelson County Courthouse. Courthouse Square. Court St. And Main St.,Lovingston,VA,South,Monument / Courthouse,Monument,1965,NA,37.7601351,-78.8699202
Confederate Monument,Lunenburg County Courthouse,Lunenburg,VA,South,Monument / Courthouse,Monument,1916,NA,36.9615043,-78.2681054
Confederate Monument,Smyth County Courthouse Square,Marion,VA,South,Monument / Courthouse,Monument,1904,NA,36.8328751,-81.5207332
Confederate Monument,Highland County Courthouse,Monterey,VA,South,Monument / Courthouse,Monument,1918,NA,38.4129875,-79.584822
Confederate Monument,Courthouse Lawn (Franklin County Magistrate),Rocky Mount,VA,South,Monument / Courthouse,Monument,1910,NA,36.995421,-79.8914387
Confederate Monument,Surry County Courthouse,Surry,VA,South,Monument / Courthouse,Monument,1903,NA,37.1370071,-76.8354632
Confederate Monument,Sussex County Courthouse,Sussex,VA,South,Monument / Courthouse,Monument,1912,NA,36.9155543,-77.2819887
Confederate Monument,Rappahannock Courthouse. Gay St.,Washington,VA,South,Monument / Courthouse,Monument,1898,NA,38.7107322,-78.1618747
Confederate Monument,Isle Of Wright Courthouse,Windsor,VA,South,Monument / Courthouse,Monument,1905,NA,36.9075145,-76.7105291
Confederate Soldier Memorial,Courthouse Square.,Leesburg,VA,South,Monument / Courthouse,Monument,1908,NA,39.1153794,-77.5642528
Confederate Soldier Monument,Cumberland Square Park,Bristol,VA,South,Monument,Monument,1910,NA,36.5970162,-82.1842587
Confederate Soldier Monument,Old Courthouse. 14421 Old Courthouse Way.,Newport News,VA,South,Monument,Monument,1909,NA,37.129833,-76.541848
Confederate Soldiers and Sailors Monument,Libby Terrace. 29Th St.,Richmond,VA,South,Monument,Monument,1894,NA,37.526819,-77.417689
Confederate Soldiers Monument,20 North Loudoun Street,Winchester,VA,South,Monument,Monument,1916,NA,39.1845,-78.165316
Confederate Soldiers of Buckingham County,Anderson Highway,Buckingham,VA,South,Monument,Monument,1908,NA,37.5504333,-78.5562833
Confederate Street,NA,Verona,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,38.2134853,-79.0027224
Confederate Street,NA,New Market,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,38.6438335,-78.6761819
Davis Road,NA,Waynesboro,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,38.0703167,-78.9228688
Dearing Street,NA,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,38.82824,-77.1365889
Donelson Street,NA,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,38.82824,-77.1365889
Early Avenue,NA,Sandston,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,37.5259436,-77.3202244
Early Street,NA,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,38.82824,-77.1365889
Early Street,NA,Lynchburg,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,37.431387,-79.1586817
Essex County Confederate Monument,Essex County Courthouse,Tappahannock,VA,South,Monument / Courthouse,Monument,1909,NA,37.9281458,-76.8598913
Floyd Street,NA,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,38.82824,-77.1365889
Fort A.P. Hill,NA,Fort A.P. Hill,VA,South,Military Base,Military Base,1941,NA,38.071744,-77.327613
Fort Lee,NA,Fort Lee,VA,South,Military Base,Military Base,1917,NA,37.2330214,-77.3353762
Fort Pickett,NA,Fort Pickett,VA,South,Military Base,Military Base,1942,NA,37.0494682,-77.9462408
Francis H. Smith Confederate Monument,Virginia Military Institute. South End Of Parade Grounds,Lexington,VA,South,Monument,Monument,1931,1979,37.789819,-79.4352256
French Street,NA,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,38.82824,-77.1365889
Frost Street,NA,Alexandria,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,38.82824,-77.1365889
Garland Avenue,NA,Sandston,VA,South,Road / Street / Highway,Highway / Roadway,NA,NA,37.5244175,-77.3109987
